position,champion,item_name,total_games,win_count,win_rate
MIDDLE,누누와 윌럼프,장화,5,1,20.0
MIDDLE,누누와 윌럼프,증폭의 고서,69,28,40.58
MIDDLE,니코,도란의 반지,229,124,54.15
MIDDLE,니코,암흑의 인장,175,98,56.0
MIDDLE,니코,장화,11,3,27.27
MIDDLE,니코,증폭의 고서,125,74,59.2
MIDDLE,다이애나,도란의 반지,535,238,44.49
MIDDLE,다이애나,암흑의 인장,470,232,49.36
MIDDLE,다이애나,장화,47,3,6.38
MIDDLE,다이애나,증폭의 고서,269,106,39.41
MIDDLE,드레이븐,도란의 검,12,5,41.67
MIDDLE,라이즈,도란의 반지,2282,1074,47.06
MIDDLE,라이즈,마법무효화의 망토,33,8,24.24
MIDDLE,라이즈,사파이어 수정,131,57,43.51
MIDDLE,라이즈,암흑의 인장,297,151,50.84
MIDDLE,라이즈,여신의 눈물,790,282,35.7
MIDDLE,라이즈,장화,171,28,16.37
MIDDLE,라이즈,증폭의 고서,849,377,44.41
MIDDLE,럭스,도란의 반지,202,103,50.99
MIDDLE,럭스,암흑의 인장,143,52,36.36
MIDDLE,럭스,장화,5,1,20.0
MIDDLE,럭스,증폭의 고서,81,33,40.74
MIDDLE,럼블,도란의 반지,40,21,52.5
MIDDLE,럼블,도란의 방패,7,4,57.14
MIDDLE,럼블,암흑의 인장,37,13,35.14
MIDDLE,럼블,증폭의 고서,28,13,46.43
MIDDLE,레넥톤,도란의 검,78,41,52.56
MIDDLE,레넥톤,도란의 방패,73,38,52.05
MIDDLE,레넥톤,롱소드,36,18,50.0
MIDDLE,레넥톤,마법무효화의 망토,6,2,33.33
MIDDLE,레넥톤,장화,17,4,23.53
MIDDLE,루시안,도란의 검,78,36,46.15
MIDDLE,루시안,롱소드,24,7,29.17
MIDDLE,루시안,장화,8,4,50.0
MIDDLE,룰루,도란의 반지,24,9,37.5
MIDDLE,룰루,암흑의 인장,14,5,35.71
MIDDLE,룰루,증폭의 고서,7,3,42.86
MIDDLE,르블랑,도란의 검,5,4,80.0
MIDDLE,르블랑,도란의 반지,1193,575,48.2
MIDDLE,르블랑,마법무효화의 망토,13,5,38.46
MIDDLE,르블랑,암흑의 인장,1162,546,46.99
MIDDLE,르블랑,장화,81,17,20.99
MIDDLE,르블랑,증폭의 고서,558,275,49.28
MIDDLE,리 신,도란의 검,27,12,44.44
MIDDLE,리 신,도란의 방패,20,14,70.0
MIDDLE,리 신,롱소드,11,4,36.36
MIDDLE,리 신,장화,10,3,30.0
MIDDLE,리븐,도란의 검,71,47,66.2
MIDDLE,리븐,도란의 방패,7,3,42.86
MIDDLE,리븐,롱소드,34,19,55.88
MIDDLE,리산드라,도란의 반지,576,289,50.17
MIDDLE,리산드라,마법무효화의 망토,8,5,62.5
MIDDLE,리산드라,암흑의 인장,289,165,57.09
MIDDLE,리산드라,장화,23,3,13.04
MIDDLE,리산드라,증폭의 고서,295,133,45.08
MIDDLE,마스터 이,도란의 검,19,8,42.11
MIDDLE,마스터 이,롱소드,6,1,16.67
MIDDLE,마스터 이,장화,9,3,33.33
MIDDLE,말자하,도란의 반지,348,141,40.52
MIDDLE,말자하,암흑의 인장,75,38,50.67
MIDDLE,말자하,여신의 눈물,9,2,22.22
MIDDLE,말자하,장화,8,1,12.5
MIDDLE,말자하,증폭의 고서,201,77,38.31
MIDDLE,말파이트,도란의 반지,54,28,51.85
MIDDLE,말파이트,도란의 방패,10,6,60.0
MIDDLE,말파이트,마법무효화의 망토,8,3,37.5
MIDDLE,말파이트,암흑의 인장,11,7,63.64
MIDDLE,말파이트,증폭의 고서,6,3,50.0
MIDDLE,멜,도란의 반지,605,225,37.19
MIDDLE,멜,암흑의 인장,273,119,43.59
MIDDLE,멜,여신의 눈물,12,2,16.67
MIDDLE,멜,장화,38,2,5.26
MIDDLE,멜,증폭의 고서,259,85,32.82
MIDDLE,모데카이저,도란의 반지,31,18,58.06
MIDDLE,모데카이저,도란의 방패,9,2,22.22
MIDDLE,모데카이저,마법무효화의 망토,6,1,16.67
MIDDLE,모데카이저,암흑의 인장,30,17,56.67
MIDDLE,모데카이저,증폭의 고서,8,3,37.5
MIDDLE,모르가나,도란의 반지,105,48,45.71
MIDDLE,모르가나,암흑의 인장,54,30,55.56
MIDDLE,모르가나,장화,8,1,12.5
MIDDLE,모르가나,증폭의 고서,52,24,46.15
MIDDLE,바루스,도란의 검,103,67,65.05
MIDDLE,바루스,롱소드,5,1,20.0
MIDDLE,바루스,장화,6,1,16.67
MIDDLE,바루스,증폭의 고서,37,21,56.76
MIDDLE,베이가,도란의 반지,169,83,49.11
MIDDLE,베이가,암흑의 인장,40,16,40.0
MIDDLE,베이가,여신의 눈물,24,6,25.0
MIDDLE,베이가,장화,10,4,40.0
MIDDLE,베이가,증폭의 고서,76,37,48.68
MIDDLE,베인,도란의 검,21,10,47.62
MIDDLE,벡스,도란의 반지,586,302,51.54
MIDDLE,벡스,암흑의 인장,511,292,57.14
MIDDLE,벡스,장화,41,6,14.63
MIDDLE,벡스,증폭의 고서,291,134,46.05
MIDDLE,벨코즈,도란의 반지,67,28,41.79
MIDDLE,벨코즈,암흑의 인장,23,6,26.09
MIDDLE,벨코즈,증폭의 고서,30,11,36.67
MIDDLE,브라이어,도란의 검,5,3,60.0
MIDDLE,브라이어,롱소드,6,2,33.33
MIDDLE,브랜드,도란의 반지,33,13,39.39
MIDDLE,브랜드,암흑의 인장,7,2,28.57
MIDDLE,브랜드,증폭의 고서,14,7,50.0
MIDDLE,블라디미르,도란의 반지,350,157,44.86
MIDDLE,블라디미르,도란의 방패,5,2,40.0
MIDDLE,블라디미르,암흑의 인장,381,190,49.87
MIDDLE,블라디미르,장화,13,1,7.69
MIDDLE,블라디미르,증폭의 고서,157,66,42.04
MIDDLE,비에고,도란의 검,50,24,48.0
MIDDLE,비에고,도란의 방패,81,41,50.62
MIDDLE,비에고,롱소드,49,17,34.69
MIDDLE,비에고,마법무효화의 망토,6,1,16.67
MIDDLE,비에고,수확의 낫,8,2,25.0
MIDDLE,비에고,장화,19,4,21.05
MIDDLE,빅토르,도란의 반지,1676,724,43.2
MIDDLE,빅토르,마법무효화의 망토,12,3,25.0
MIDDLE,빅토르,사파이어 수정,7,1,14.29
MIDDLE,빅토르,암흑의 인장,776,364,46.91
MIDDLE,빅토르,장화,97,10,10.31
MIDDLE,빅토르,증폭의 고서,731,280,38.3
MIDDLE,뽀삐,도란의 방패,10,7,70.0
MIDDLE,뽀삐,여신의 눈물,8,5,62.5
MIDDLE,사이온,도란의 반지,7,4,57.14
MIDDLE,사이온,도란의 방패,200,100,50.0
MIDDLE,사이온,롱소드,5,3,60.0
MIDDLE,사이온,마법무효화의 망토,26,14,53.85
MIDDLE,사이온,수확의 낫,10,5,50.0
MIDDLE,사이온,장화,10,2,20.0
MIDDLE,사일러스,도란의 반지,2085,945,45.32
MIDDLE,사일러스,도란의 방패,143,73,51.05
MIDDLE,사일러스,마법무효화의 망토,28,12,42.86
MIDDLE,사일러스,암흑의 인장,1927,968,50.23
MIDDLE,사일러스,장화,225,43,19.11
MIDDLE,사일러스,증폭의 고서,1093,441,40.35
MIDDLE,세라핀,도란의 반지,31,10,32.26
MIDDLE,세라핀,여신의 눈물,12,4,33.33
MIDDLE,세라핀,증폭의 고서,10,3,30.0
MIDDLE,세트,도란의 검,14,8,57.14
MIDDLE,세트,도란의 방패,15,7,46.67
MIDDLE,세트,롱소드,7,4,57.14
MIDDLE,쉔,도란의 방패,12,9,75.0
MIDDLE,스몰더,도란의 검,171,73,42.69
MIDDLE,스몰더,롱소드,30,9,30.0
MIDDLE,스몰더,수확의 낫,8,6,75.0
MIDDLE,스몰더,장화,15,2,13.33
MIDDLE,스웨인,도란의 반지,199,98,49.25
MIDDLE,스웨인,마법무효화의 망토,9,4,44.44
MIDDLE,스웨인,암흑의 인장,70,40,57.14
MIDDLE,스웨인,여신의 눈물,7,2,28.57
MIDDLE,스웨인,장화,20,5,25.0
MIDDLE,스웨인,증폭의 고서,96,44,45.83
MIDDLE,시비르,도란의 검,9,2,22.22
MIDDLE,신 짜오,도란의 검,14,5,35.71
MIDDLE,신 짜오,롱소드,10,3,30.0
MIDDLE,신 짜오,장화,5,1,20.0
MIDDLE,신드라,도란의 반지,1344,632,47.02
MIDDLE,신드라,마법무효화의 망토,9,6,66.67
MIDDLE,신드라,암흑의 인장,732,355,48.5
MIDDLE,신드라,여신의 눈물,8,2,25.0
MIDDLE,신드라,장화,51,6,11.76
MIDDLE,신드라,증폭의 고서,581,243,41.82
MIDDLE,신지드,도란의 반지,50,26,52.0
MIDDLE,신지드,암흑의 인장,117,53,45.3
MIDDLE,신지드,증폭의 고서,20,9,45.0
MIDDLE,아리,도란의 반지,1112,511,45.95
MIDDLE,아리,마법무효화의 망토,5,2,40.0
MIDDLE,아리,사파이어 수정,5,0,0.0
MIDDLE,아리,암흑의 인장,823,427,51.88
MIDDLE,아리,장화,54,10,18.52
MIDDLE,아리,증폭의 고서,519,197,37.96
MIDDLE,아우렐리온 솔,도란의 반지,399,186,46.62
MIDDLE,아우렐리온 솔,마법무효화의 망토,7,3,42.86
MIDDLE,아우렐리온 솔,사파이어 수정,57,31,54.39
MIDDLE,아우렐리온 솔,암흑의 인장,219,123,56.16
MIDDLE,아우렐리온 솔,여신의 눈물,15,4,26.67
MIDDLE,아우렐리온 솔,장화,74,19,25.68
MIDDLE,아우렐리온 솔,증폭의 고서,184,69,37.5
MIDDLE,아이번,도란의 반지,8,1,12.5
MIDDLE,아이번,증폭의 고서,8,4,50.0
MIDDLE,아지르,도란의 반지,743,325,43.74
MIDDLE,아지르,마법무효화의 망토,12,1,8.33
MIDDLE,아지르,암흑의 인장,196,96,48.98
MIDDLE,아지르,장화,75,9,12.0
MIDDLE,아지르,증폭의 고서,353,147,41.64
MIDDLE,아칼리,도란의 검,12,4,33.33
MIDDLE,아칼리,도란의 반지,1363,653,47.91
MIDDLE,아칼리,도란의 방패,1407,652,46.34
MIDDLE,아칼리,롱소드,9,1,11.11
MIDDLE,아칼리,마법무효화의 망토,21,9,42.86
MIDDLE,아칼리,암흑의 인장,2161,1062,49.14
MIDDLE,아칼리,장화,276,54,19.57
MIDDLE,아칼리,증폭의 고서,1680,715,42.56
MIDDLE,아크샨,도란의 검,644,330,51.24
MIDDLE,아크샨,롱소드,180,67,37.22
MIDDLE,아크샨,마법무효화의 망토,6,3,50.0
MIDDLE,아크샨,수확의 낫,30,15,50.0
MIDDLE,아크샨,장화,85,23,27.06
MIDDLE,아트록스,도란의 검,27,14,51.85
MIDDLE,아트록스,도란의 방패,64,34,53.12
MIDDLE,아트록스,롱소드,58,26,44.83
MIDDLE,아트록스,장화,11,3,27.27
MIDDLE,아펠리오스,도란의 검,6,2,33.33
MIDDLE,암베사,도란의 검,71,46,64.79
MIDDLE,암베사,도란의 방패,155,82,52.9
MIDDLE,암베사,롱소드,114,51,44.74
MIDDLE,암베사,마법무효화의 망토,11,5,45.45
MIDDLE,암베사,장화,35,11,31.43
MIDDLE,애니,도란의 반지,117,54,46.15
MIDDLE,애니,암흑의 인장,95,38,40.0
MIDDLE,애니,장화,6,1,16.67
MIDDLE,애니,증폭의 고서,57,19,33.33
MIDDLE,애니비아,도란의 반지,664,355,53.46
MIDDLE,애니비아,마법무효화의 망토,6,2,33.33
MIDDLE,애니비아,사파이어 수정,18,8,44.44
MIDDLE,애니비아,암흑의 인장,280,166,59.29
MIDDLE,애니비아,여신의 눈물,140,69,49.29
MIDDLE,애니비아,장화,61,18,29.51
MIDDLE,애니비아,증폭의 고서,291,135,46.39
MIDDLE,야스오,도란의 검,913,471,51.59
MIDDLE,야스오,도란의 방패,456,219,48.03
MIDDLE,야스오,롱소드,313,127,40.58
MIDDLE,야스오,마법무효화의 망토,23,12,52.17
MIDDLE,야스오,장화,11,1,9.09
MIDDLE,에코,도란의 반지,860,413,48.02
MIDDLE,에코,마법무효화의 망토,15,6,40.0
MIDDLE,에코,암흑의 인장,1251,609,48.68
MIDDLE,에코,장화,151,49,32.45
MIDDLE,에코,증폭의 고서,329,164,49.85
MIDDLE,오로라,도란의 반지,942,411,43.63
MIDDLE,오로라,마법무효화의 망토,5,2,40.0
MIDDLE,오로라,암흑의 인장,851,403,47.36
MIDDLE,오로라,장화,76,11,14.47
MIDDLE,오로라,증폭의 고서,439,170,38.72
MIDDLE,오른,도란의 방패,11,5,45.45
MIDDLE,오리아나,도란의 반지,3246,1519,46.8
MIDDLE,오리아나,마법무효화의 망토,25,10,40.0
MIDDLE,오리아나,사파이어 수정,12,1,8.33
MIDDLE,오리아나,암흑의 인장,1838,943,51.31
MIDDLE,오리아나,여신의 눈물,107,30,28.04
MIDDLE,오리아나,장화,136,13,9.56
MIDDLE,오리아나,증폭의 고서,1364,586,42.96
MIDDLE,올라프,도란의 검,5,3,60.0
MIDDLE,요네,도란의 검,411,201,48.91
MIDDLE,요네,도란의 방패,844,360,42.65
MIDDLE,요네,롱소드,279,115,41.22
MIDDLE,요네,마법무효화의 망토,74,36,48.65
MIDDLE,요네,수확의 낫,9,1,11.11
MIDDLE,요네,장화,26,5,19.23
MIDDLE,요릭,도란의 방패,10,3,30.0
MIDDLE,우르곳,도란의 검,20,13,65.0
MIDDLE,우르곳,롱소드,7,1,14.29
MIDDLE,워윅,도란의 검,12,2,16.67
MIDDLE,워윅,도란의 반지,9,7,77.78
MIDDLE,워윅,롱소드,7,3,42.86
MIDDLE,워윅,장화,8,3,37.5
MIDDLE,유나라,도란의 검,17,7,41.18
MIDDLE,이렐리아,도란의 검,745,393,52.75
MIDDLE,이렐리아,도란의 방패,48,21,43.75
MIDDLE,이렐리아,롱소드,146,67,45.89
MIDDLE,이렐리아,마법무효화의 망토,49,26,53.06
MIDDLE,이렐리아,수확의 낫,16,8,50.0
MIDDLE,이렐리아,장화,72,18,25.0
MIDDLE,이즈리얼,도란의 검,33,14,42.42
MIDDLE,이즈리얼,롱소드,14,7,50.0
MIDDLE,이즈리얼,여신의 눈물,12,1,8.33
MIDDLE,자이라,도란의 반지,20,7,35.0
MIDDLE,자이라,증폭의 고서,9,4,44.44
MIDDLE,자크,도란의 방패,111,51,45.95
MIDDLE,자크,마법무효화의 망토,7,1,14.29
MIDDLE,자크,암흑의 인장,96,53,55.21
MIDDLE,자크,장화,13,1,7.69
MIDDLE,자크,증폭의 고서,7,3,42.86
MIDDLE,자헨,도란의 검,20,4,20.0
MIDDLE,자헨,도란의 방패,31,14,45.16
MIDDLE,자헨,롱소드,29,13,44.83
MIDDLE,자헨,장화,7,0,0.0
MIDDLE,잭스,도란의 방패,5,1,20.0
MIDDLE,제드,도란의 검,548,292,53.28
MIDDLE,제드,도란의 방패,421,221,52.49
MIDDLE,제드,롱소드,1024,468,45.7
MIDDLE,제드,마법무효화의 망토,12,4,33.33
MIDDLE,제드,장화,145,31,21.38
MIDDLE,제라스,도란의 반지,479,231,48.23
MIDDLE,제라스,암흑의 인장,261,118,45.21
MIDDLE,제라스,장화,32,4,12.5
MIDDLE,제라스,증폭의 고서,211,100,47.39
MIDDLE,제리,도란의 검,30,14,46.67
MIDDLE,제리,롱소드,6,3,50.0
MIDDLE,제이스,도란의 검,150,74,49.33
MIDDLE,제이스,롱소드,74,24,32.43
MIDDLE,제이스,여신의 눈물,29,6,20.69
MIDDLE,제이스,장화,11,1,9.09
MIDDLE,조이,도란의 반지,1501,764,50.9
MIDDLE,조이,암흑의 인장,1359,692,50.92
MIDDLE,조이,장화,41,4,9.76
MIDDLE,조이,증폭의 고서,637,330,51.81
MIDDLE,직스,도란의 반지,83,41,49.4
MIDDLE,직스,암흑의 인장,26,17,65.38
MIDDLE,직스,여신의 눈물,9,5,55.56
MIDDLE,직스,증폭의 고서,43,17,39.53
MIDDLE,질리언,도란의 반지,34,17,50.0
MIDDLE,질리언,암흑의 인장,19,10,52.63
MIDDLE,질리언,증폭의 고서,5,2,40.0
MIDDLE,초가스,도란의 반지,40,16,40.0
MIDDLE,초가스,암흑의 인장,20,4,20.0
MIDDLE,초가스,증폭의 고서,9,4,44.44
MIDDLE,카르마,도란의 반지,76,30,39.47
MIDDLE,카르마,암흑의 인장,33,14,42.42
MIDDLE,카르마,여신의 눈물,11,6,54.55
MIDDLE,카르마,증폭의 고서,20,9,45.0
MIDDLE,카밀,도란의 검,11,4,36.36
MIDDLE,카밀,도란의 방패,14,3,21.43
MIDDLE,카밀,롱소드,13,4,30.77
MIDDLE,카사딘,도란의 반지,18,3,16.67
MIDDLE,카사딘,도란의 방패,36,16,44.44
MIDDLE,카사딘,사파이어 수정,18,9,50.0
MIDDLE,카사딘,암흑의 인장,201,103,51.24
MIDDLE,카사딘,여신의 눈물,98,38,38.78
MIDDLE,카사딘,장화,49,11,22.45
MIDDLE,카사딘,증폭의 고서,92,33,35.87
MIDDLE,카서스,도란의 반지,20,6,30.0
MIDDLE,카서스,증폭의 고서,7,3,42.86
MIDDLE,카시오페아,도란의 반지,446,214,47.98
MIDDLE,카시오페아,마법무효화의 망토,9,3,33.33
MIDDLE,카시오페아,사파이어 수정,8,2,25.0
MIDDLE,카시오페아,암흑의 인장,95,43,45.26
MIDDLE,카시오페아,여신의 눈물,111,39,35.14
MIDDLE,카시오페아,장화,49,6,12.24
MIDDLE,카시오페아,증폭의 고서,172,79,45.93
MIDDLE,카이사,도란의 검,20,5,25.0
MIDDLE,카타리나,도란의 검,423,206,48.7
MIDDLE,카타리나,도란의 반지,81,53,65.43
MIDDLE,카타리나,도란의 방패,284,156,54.93
MIDDLE,카타리나,롱소드,56,19,33.93
MIDDLE,카타리나,마법무효화의 망토,12,6,50.0
MIDDLE,카타리나,암흑의 인장,1662,858,51.62
MIDDLE,카타리나,장화,178,51,28.65
MIDDLE,카타리나,증폭의 고서,695,294,42.3
MIDDLE,케넨,도란의 검,32,19,59.38
MIDDLE,케넨,도란의 반지,22,16,72.73
MIDDLE,케넨,암흑의 인장,42,26,61.9
MIDDLE,케넨,증폭의 고서,22,10,45.45
MIDDLE,케일,도란의 검,5,2,40.0
MIDDLE,케일,도란의 방패,9,4,44.44
MIDDLE,케일,암흑의 인장,12,4,33.33
MIDDLE,코그모,도란의 반지,6,3,50.0
MIDDLE,코그모,증폭의 고서,6,4,66.67
MIDDLE,코르키,도란의 검,433,205,47.34
MIDDLE,코르키,롱소드,106,28,26.42
MIDDLE,코르키,마법무효화의 망토,9,7,77.78
MIDDLE,코르키,수확의 낫,9,4,44.44
MIDDLE,코르키,여신의 눈물,114,35,30.7
MIDDLE,코르키,장화,84,22,26.19
MIDDLE,퀸,도란의 검,33,10,30.3
MIDDLE,퀸,롱소드,8,3,37.5
MIDDLE,퀸,장화,5,0,0.0
MIDDLE,크산테,도란의 방패,49,23,46.94
MIDDLE,크산테,마법무효화의 망토,9,5,55.56
MIDDLE,클레드,도란의 검,62,31,50.0
MIDDLE,클레드,도란의 방패,22,11,50.0
MIDDLE,클레드,롱소드,30,10,33.33
MIDDLE,클레드,장화,24,8,33.33
MIDDLE,키아나,도란의 검,956,505,52.82
MIDDLE,키아나,도란의 방패,12,4,33.33
MIDDLE,키아나,롱소드,593,259,43.68
MIDDLE,키아나,마법무효화의 망토,7,4,57.14
MIDDLE,키아나,장화,127,39,30.71
MIDDLE,탈론,도란의 검,882,478,54.2
MIDDLE,탈론,롱소드,571,259,45.36
MIDDLE,탈론,마법무효화의 망토,9,6,66.67
MIDDLE,탈론,장화,247,75,30.36
MIDDLE,탈리야,도란의 반지,1268,578,45.58
MIDDLE,탈리야,마법무효화의 망토,7,4,57.14
MIDDLE,탈리야,사파이어 수정,5,1,20.0
MIDDLE,탈리야,암흑의 인장,481,245,50.94
MIDDLE,탈리야,여신의 눈물,56,7,12.5
MIDDLE,탈리야,장화,31,0,0.0
MIDDLE,탈리야,증폭의 고서,584,240,41.1
MIDDLE,트리스타나,도란의 검,280,132,47.14
MIDDLE,트리스타나,롱소드,42,11,26.19
MIDDLE,트리스타나,수확의 낫,21,8,38.1
MIDDLE,트리스타나,장화,21,6,28.57
MIDDLE,트린다미어,도란의 검,57,26,45.61
MIDDLE,트린다미어,도란의 방패,32,12,37.5
MIDDLE,트린다미어,롱소드,32,10,31.25
MIDDLE,트린다미어,장화,9,1,11.11
MIDDLE,트위스티드 페이트,도란의 검,18,8,44.44
MIDDLE,트위스티드 페이트,도란의 반지,1682,827,49.17
MIDDLE,트위스티드 페이트,마법무효화의 망토,14,7,50.0
MIDDLE,트위스티드 페이트,암흑의 인장,1484,746,50.27
MIDDLE,트위스티드 페이트,장화,35,4,11.43
MIDDLE,트위스티드 페이트,증폭의 고서,444,198,44.59
MIDDLE,트위치,도란의 검,13,8,61.54
MIDDLE,트위치,도란의 반지,7,4,57.14
MIDDLE,트위치,암흑의 인장,9,4,44.44
MIDDLE,티모,도란의 반지,5,2,40.0
MIDDLE,판테온,도란의 검,270,164,60.74
MIDDLE,판테온,도란의 방패,62,34,54.84
MIDDLE,판테온,롱소드,176,95,53.98
MIDDLE,판테온,마법무효화의 망토,8,4,50.0
MIDDLE,판테온,장화,47,15,31.91
MIDDLE,피들스틱,도란의 반지,27,12,44.44
MIDDLE,피들스틱,장화,5,0,0.0
MIDDLE,피들스틱,증폭의 고서,17,5,29.41
MIDDLE,피오라,도란의 검,10,5,50.0
MIDDLE,피오라,롱소드,7,5,71.43
MIDDLE,피즈,도란의 반지,235,114,48.51
MIDDLE,피즈,암흑의 인장,349,170,48.71
MIDDLE,피즈,장화,23,4,17.39
MIDDLE,피즈,증폭의 고서,110,48,43.64
MIDDLE,하이머딩거,도란의 반지,18,10,55.56
MIDDLE,하이머딩거,암흑의 인장,5,3,60.0
MIDDLE,하이머딩거,증폭의 고서,13,8,61.54
MIDDLE,흐웨이,도란의 반지,612,264,43.14
MIDDLE,흐웨이,암흑의 인장,256,120,46.88
MIDDLE,흐웨이,여신의 눈물,17,7,41.18
MIDDLE,흐웨이,장화,31,5,16.13
MIDDLE,흐웨이,증폭의 고서,302,133,44.04
TOP,가렌,도란의 검,41,19,46.34
TOP,가렌,도란의 방패,329,149,45.29
TOP,가렌,롱소드,75,30,40.0
TOP,가렌,마법무효화의 망토,6,3,50.0
TOP,가렌,장화,34,10,29.41
TOP,갈리오,도란의 반지,154,89,57.79
TOP,갈리오,도란의 방패,12,6,50.0
TOP,갈리오,마법무효화의 망토,11,6,54.55
TOP,갈리오,암흑의 인장,78,46,58.97
TOP,갈리오,장화,20,8,40.0
TOP,갈리오,증폭의 고서,42,29,69.05
TOP,갱플랭크,도란의 검,743,387,52.09
TOP,갱플랭크,도란의 방패,339,160,47.2
TOP,갱플랭크,롱소드,359,168,46.8
TOP,갱플랭크,마법무효화의 망토,12,5,41.67
TOP,갱플랭크,수확의 낫,21,10,47.62
TOP,갱플랭크,장화,358,128,35.75
TOP,그라가스,도란의 반지,607,281,46.29
TOP,그라가스,마법무효화의 망토,11,8,72.73
TOP,그라가스,사파이어 수정,8,2,25.0
TOP,그라가스,암흑의 인장,56,33,58.93
TOP,그라가스,여신의 눈물,157,54,34.39
TOP,그라가스,장화,57,18,31.58
TOP,그라가스,증폭의 고서,231,109,47.19
TOP,그레이브즈,도란의 검,19,4,21.05
TOP,그레이브즈,롱소드,5,0,0.0
TOP,그웬,도란의 검,9,3,33.33
TOP,그웬,도란의 반지,775,411,53.03
TOP,그웬,도란의 방패,65,31,47.69
TOP,그웬,마법무효화의 망토,16,5,31.25
TOP,그웬,암흑의 인장,197,115,58.38
TOP,그웬,장화,192,70,36.46
TOP,그웬,증폭의 고서,357,165,46.22
TOP,나르,도란의 검,1007,504,50.05
TOP,나르,도란의 방패,316,131,41.46
TOP,나르,롱소드,177,58,32.77
TOP,나르,마법무효화의 망토,83,39,46.99
TOP,나르,수확의 낫,29,10,34.48
TOP,나르,장화,82,23,28.05
TOP,나서스,도란의 검,25,16,64.0
TOP,나서스,도란의 반지,48,19,39.58
TOP,나서스,도란의 방패,99,43,43.43
TOP,나서스,롱소드,12,5,41.67
TOP,나서스,마법무효화의 망토,24,7,29.17
TOP,나서스,장화,13,2,15.38
TOP,나피리,도란의 검,29,17,58.62
TOP,나피리,도란의 방패,6,5,83.33
TOP,나피리,롱소드,20,10,50.0
TOP,나피리,장화,17,11,64.71
TOP,녹턴,도란의 검,112,61,54.46
TOP,녹턴,도란의 방패,15,5,33.33
TOP,녹턴,롱소드,13,3,23.08
TOP,녹턴,마법무효화의 망토,15,5,33.33
TOP,녹턴,장화,33,10,30.3
TOP,니달리,도란의 검,133,67,50.38
TOP,니달리,롱소드,23,11,47.83
TOP,니달리,장화,22,6,27.27
TOP,니코,도란의 검,6,2,33.33
TOP,니코,도란의 반지,37,17,45.95
TOP,니코,암흑의 인장,16,9,56.25
TOP,니코,장화,5,1,20.0
TOP,니코,증폭의 고서,16,7,43.75
TOP,다리우스,도란의 검,545,256,46.97
TOP,다리우스,도란의 방패,342,164,47.95
TOP,다리우스,롱소드,164,64,39.02
TOP,다리우스,마법무효화의 망토,40,16,40.0
TOP,다리우스,수확의 낫,5,2,40.0
TOP,다리우스,장화,59,17,28.81
TOP,다이애나,도란의 반지,22,13,59.09
TOP,다이애나,암흑의 인장,25,14,56.0
TOP,다이애나,장화,5,2,40.0
TOP,다이애나,증폭의 고서,6,5,83.33
TOP,드레이븐,도란의 검,134,68,50.75
TOP,드레이븐,롱소드,25,8,32.0
TOP,드레이븐,장화,10,2,20.0
TOP,라이즈,도란의 반지,504,238,47.22
TOP,라이즈,마법무효화의 망토,11,3,27.27
TOP,라이즈,사파이어 수정,47,22,46.81
TOP,라이즈,암흑의 인장,32,20,62.5
TOP,라이즈,여신의 눈물,238,92,38.66
TOP,라이즈,장화,121,37,30.58
TOP,라이즈,증폭의 고서,236,100,42.37
TOP,람머스,도란의 방패,10,6,60.0
TOP,람머스,마법무효화의 망토,5,4,80.0
TOP,럼블,도란의 반지,2508,1247,49.72
TOP,럼블,도란의 방패,40,26,65.0
TOP,럼블,마법무효화의 망토,16,7,43.75
TOP,럼블,암흑의 인장,886,486,54.85
TOP,럼블,장화,164,40,24.39
TOP,럼블,증폭의 고서,1275,589,46.2
TOP,레넥톤,도란의 검,1186,588,49.58
TOP,레넥톤,도란의 방패,1116,508,45.52
TOP,레넥톤,롱소드,714,296,41.46
TOP,레넥톤,마법무효화의 망토,96,34,35.42
TOP,레넥톤,수확의 낫,16,7,43.75
TOP,레넥톤,장화,352,108,30.68
TOP,렉사이,도란의 검,19,9,47.37
TOP,렉사이,도란의 방패,278,139,50.0
TOP,렉사이,롱소드,35,11,31.43
TOP,렉사이,마법무효화의 망토,14,6,42.86
TOP,렉사이,장화,35,11,31.43
TOP,렝가,도란의 검,336,175,52.08
TOP,렝가,도란의 방패,71,34,47.89
TOP,렝가,롱소드,206,90,43.69
TOP,렝가,마법무효화의 망토,8,5,62.5
TOP,렝가,수확의 낫,5,3,60.0
TOP,렝가,장화,104,48,46.15
TOP,루시안,도란의 검,37,17,45.95
TOP,루시안,롱소드,6,1,16.67
TOP,루시안,장화,11,0,0.0
TOP,룰루,도란의 반지,92,49,53.26
TOP,룰루,암흑의 인장,24,15,62.5
TOP,룰루,증폭의 고서,26,10,38.46
TOP,르블랑,도란의 반지,15,10,66.67
TOP,르블랑,암흑의 인장,16,8,50.0
TOP,리 신,도란의 검,77,36,46.75
TOP,리 신,도란의 방패,17,8,47.06
TOP,리 신,롱소드,33,8,24.24
TOP,리 신,마법무효화의 망토,6,2,33.33
TOP,리 신,장화,31,13,41.94
TOP,리븐,도란의 검,735,377,51.29
TOP,리븐,도란의 방패,43,15,34.88
TOP,리븐,롱소드,349,157,44.99
TOP,리븐,마법무효화의 망토,29,18,62.07
TOP,리븐,수확의 낫,5,1,20.0
TOP,리븐,장화,127,42,33.07
