position,champion,item_name,pick_count,win_count,win_rate
JUNGLE,세주아니,새끼 이끼쿵쿵이 + 새끼 화염발톱,3,1,33.33333333333333
JUNGLE,세주아니,새끼 이끼쿵쿵이 + 체력 물약,51,22,43.13725490196079
JUNGLE,세주아니,새끼 화염발톱,35,18,51.42857142857142
JUNGLE,세주아니,새끼 화염발톱 + 체력 물약,71,34,47.88732394366197
JUNGLE,쉔,새끼 바람돌이 + 체력 물약,8,6,75.0
JUNGLE,쉔,새끼 이끼쿵쿵이,2,0,0.0
JUNGLE,쉔,새끼 이끼쿵쿵이 + 체력 물약,4,0,0.0
JUNGLE,쉔,새끼 화염발톱 + 체력 물약,7,5,71.42857142857143
JUNGLE,쉬바나,2 새끼 화염발톱,1,0,0.0
JUNGLE,쉬바나,새끼 바람돌이,1,0,0.0
JUNGLE,쉬바나,새끼 바람돌이 + 새끼 화염발톱,2,0,0.0
JUNGLE,쉬바나,새끼 바람돌이 + 체력 물약,3,1,33.33333333333333
JUNGLE,쉬바나,새끼 이끼쿵쿵이 + 새끼 화염발톱,1,0,0.0
JUNGLE,쉬바나,새끼 화염발톱,6,3,50.0
JUNGLE,쉬바나,새끼 화염발톱 + 체력 물약,5,3,60.0
JUNGLE,스몰더,새끼 화염발톱 + 체력 물약,1,0,0.0
JUNGLE,스카너,2 새끼 바람돌이,1,1,100.0
JUNGLE,스카너,2 체력 물약,1,1,100.0
JUNGLE,스카너,새끼 바람돌이,52,27,51.92307692307693
JUNGLE,스카너,새끼 바람돌이 + 새끼 이끼쿵쿵이,8,5,62.5
JUNGLE,스카너,새끼 바람돌이 + 새끼 화염발톱,6,3,50.0
JUNGLE,스카너,새끼 바람돌이 + 체력 물약,200,90,45.0
JUNGLE,스카너,새끼 이끼쿵쿵이,16,8,50.0
JUNGLE,스카너,새끼 이끼쿵쿵이 + 새끼 화염발톱,1,0,0.0
JUNGLE,스카너,새끼 이끼쿵쿵이 + 체력 물약,42,22,52.38095238095239
JUNGLE,스카너,새끼 화염발톱,11,4,36.36363636363637
JUNGLE,스카너,새끼 화염발톱 + 체력 물약,71,30,42.25352112676056
JUNGLE,스카너,체력 물약,1,1,100.0
JUNGLE,신 짜오,2 새끼 바람돌이,2,1,50.0
JUNGLE,신 짜오,2 새끼 화염발톱,5,4,80.0
JUNGLE,신 짜오,2 체력 물약,13,5,38.46153846153847
JUNGLE,신 짜오,새끼 바람돌이,226,112,49.557522123893804
JUNGLE,신 짜오,새끼 바람돌이 + 새끼 이끼쿵쿵이,6,2,33.33333333333333
JUNGLE,신 짜오,새끼 바람돌이 + 새끼 화염발톱,55,31,56.36363636363636
JUNGLE,신 짜오,새끼 바람돌이 + 체력 물약,1147,562,48.99738448125545
JUNGLE,신 짜오,새끼 이끼쿵쿵이,24,13,54.166666666666664
JUNGLE,신 짜오,새끼 이끼쿵쿵이 + 새끼 화염발톱,2,0,0.0
JUNGLE,신 짜오,새끼 이끼쿵쿵이 + 체력 물약,41,23,56.09756097560976
JUNGLE,신 짜오,새끼 화염발톱,118,53,44.91525423728814
JUNGLE,신 짜오,새끼 화염발톱 + 제어 와드,1,1,100.0
JUNGLE,신 짜오,새끼 화염발톱 + 체력 물약,551,260,47.186932849364794
JUNGLE,신지드,새끼 바람돌이,1,0,0.0
JUNGLE,신지드,새끼 바람돌이 + 체력 물약,2,1,50.0
JUNGLE,아무무,2 새끼 이끼쿵쿵이,1,0,0.0
JUNGLE,아무무,2 체력 물약,1,0,0.0
JUNGLE,아무무,새끼 바람돌이,3,0,0.0
JUNGLE,아무무,새끼 바람돌이 + 새끼 이끼쿵쿵이,2,1,50.0
JUNGLE,아무무,새끼 바람돌이 + 새끼 화염발톱,1,1,100.0
JUNGLE,아무무,새끼 바람돌이 + 체력 물약,9,5,55.55555555555556
JUNGLE,아무무,새끼 이끼쿵쿵이,45,17,37.77777777777778
JUNGLE,아무무,새끼 이끼쿵쿵이 + 새끼 화염발톱,5,4,80.0
JUNGLE,아무무,새끼 이끼쿵쿵이 + 체력 물약,15,6,40.0
JUNGLE,아무무,새끼 화염발톱,13,4,30.76923076923077
JUNGLE,아무무,새끼 화염발톱 + 체력 물약,2,1,50.0
JUNGLE,아우렐리온 솔,새끼 바람돌이 + 체력 물약,2,0,0.0
JUNGLE,아우렐리온 솔,새끼 화염발톱 + 체력 물약,6,2,33.33333333333333
JUNGLE,아이번,2 새끼 바람돌이,2,2,100.0
JUNGLE,아이번,2 새끼 화염발톱,1,1,100.0
JUNGLE,아이번,새끼 바람돌이,411,199,48.41849148418492
JUNGLE,아이번,새끼 바람돌이 + 새끼 이끼쿵쿵이,3,1,33.33333333333333
JUNGLE,아이번,새끼 바람돌이 + 새끼 화염발톱,12,5,41.66666666666667
JUNGLE,아이번,새끼 바람돌이 + 제어 와드,1,0,0.0
JUNGLE,아이번,새끼 바람돌이 + 체력 물약,113,53,46.902654867256636
JUNGLE,아이번,새끼 이끼쿵쿵이,12,6,50.0
JUNGLE,아이번,새끼 화염발톱,2,1,50.0
JUNGLE,아이번,새끼 화염발톱 + 체력 물약,8,4,50.0
JUNGLE,아트록스,2 새끼 바람돌이,1,1,100.0
JUNGLE,아트록스,2 새끼 화염발톱,1,0,0.0
JUNGLE,아트록스,2 체력 물약,2,1,50.0
JUNGLE,아트록스,새끼 바람돌이,20,7,35.0
JUNGLE,아트록스,새끼 바람돌이 + 새끼 이끼쿵쿵이,1,0,0.0
JUNGLE,아트록스,새끼 바람돌이 + 새끼 화염발톱,8,1,12.5
JUNGLE,아트록스,새끼 바람돌이 + 체력 물약,66,27,40.909090909090914
JUNGLE,아트록스,새끼 이끼쿵쿵이,5,3,60.0
JUNGLE,아트록스,새끼 이끼쿵쿵이 + 새끼 화염발톱,3,0,0.0
JUNGLE,아트록스,새끼 이끼쿵쿵이 + 체력 물약,7,4,57.14285714285714
JUNGLE,아트록스,새끼 화염발톱,51,25,49.01960784313725
JUNGLE,아트록스,새끼 화염발톱 + 체력 물약,146,66,45.20547945205479
JUNGLE,아펠리오스,새끼 바람돌이 + 체력 물약,1,0,0.0
JUNGLE,암베사,2 새끼 바람돌이,1,0,0.0
JUNGLE,암베사,2 새끼 화염발톱,5,2,40.0
JUNGLE,암베사,2 체력 물약,12,7,58.333333333333336
JUNGLE,암베사,새끼 바람돌이,161,68,42.2360248447205
JUNGLE,암베사,새끼 바람돌이 + 새끼 이끼쿵쿵이,18,11,61.111111111111114
JUNGLE,암베사,새끼 바람돌이 + 새끼 화염발톱,60,29,48.333333333333336
JUNGLE,암베사,새끼 바람돌이 + 체력 물약,680,323,47.5
JUNGLE,암베사,새끼 이끼쿵쿵이,90,53,58.88888888888889
JUNGLE,암베사,새끼 이끼쿵쿵이 + 새끼 화염발톱,10,6,60.0
JUNGLE,암베사,새끼 이끼쿵쿵이 + 체력 물약,151,63,41.72185430463576
JUNGLE,암베사,새끼 화염발톱,294,126,42.857142857142854
JUNGLE,암베사,새끼 화염발톱 + 체력 물약,1207,532,44.07622203811102
JUNGLE,암베사,체력 물약 + 충전형 물약,1,1,100.0
JUNGLE,애쉬,새끼 바람돌이 + 체력 물약,1,1,100.0
JUNGLE,에코,2 새끼 바람돌이,5,0,0.0
JUNGLE,에코,2 새끼 화염발톱,14,11,78.57142857142857
JUNGLE,에코,2 체력 물약,16,7,43.75
JUNGLE,에코,새끼 바람돌이,391,192,49.10485933503836
JUNGLE,에코,새끼 바람돌이 + 새끼 이끼쿵쿵이,2,0,0.0
JUNGLE,에코,새끼 바람돌이 + 새끼 화염발톱,129,65,50.3875968992248
JUNGLE,에코,새끼 바람돌이 + 체력 물약,897,461,51.39353400222966
JUNGLE,에코,새끼 이끼쿵쿵이,4,4,100.0
JUNGLE,에코,새끼 이끼쿵쿵이 + 새끼 화염발톱,6,2,33.33333333333333
JUNGLE,에코,새끼 이끼쿵쿵이 + 체력 물약,222,130,58.55855855855856
JUNGLE,에코,새끼 화염발톱,610,313,51.31147540983606
JUNGLE,에코,새끼 화염발톱 + 체력 물약,2534,1292,50.98658247829518
JUNGLE,에코,암흑의 인장 + 제어 와드,1,1,100.0
JUNGLE,엘리스,2 새끼 바람돌이,2,2,100.0
JUNGLE,엘리스,2 새끼 화염발톱,1,0,0.0
JUNGLE,엘리스,2 체력 물약,2,0,0.0
JUNGLE,엘리스,새끼 바람돌이,13,7,53.84615384615385
JUNGLE,엘리스,새끼 바람돌이 + 새끼 화염발톱,16,8,50.0
JUNGLE,엘리스,새끼 바람돌이 + 체력 물약,159,79,49.685534591194966
JUNGLE,엘리스,새끼 이끼쿵쿵이 + 체력 물약,2,0,0.0
JUNGLE,엘리스,새끼 화염발톱,116,55,47.41379310344828
JUNGLE,엘리스,새끼 화염발톱 + 체력 물약,477,233,48.84696016771489
JUNGLE,엘리스,새끼 화염발톱 + 충전형 물약,1,0,0.0
JUNGLE,오공,2 새끼 바람돌이,1,1,100.0
JUNGLE,오공,2 체력 물약,4,2,50.0
JUNGLE,오공,새끼 바람돌이,117,55,47.008547008547005
JUNGLE,오공,새끼 바람돌이 + 새끼 이끼쿵쿵이,3,3,100.0
JUNGLE,오공,새끼 바람돌이 + 새끼 화염발톱,22,7,31.818181818181817
JUNGLE,오공,새끼 바람돌이 + 체력 물약,472,220,46.61016949152542
JUNGLE,오공,새끼 이끼쿵쿵이,4,1,25.0
JUNGLE,오공,새끼 이끼쿵쿵이 + 새끼 화염발톱,2,2,100.0
JUNGLE,오공,새끼 이끼쿵쿵이 + 체력 물약,9,4,44.44444444444444
JUNGLE,오공,새끼 화염발톱,40,14,35.0
JUNGLE,오공,새끼 화염발톱 + 체력 물약,188,99,52.659574468085104
JUNGLE,올라프,2 체력 물약,1,0,0.0
JUNGLE,올라프,새끼 바람돌이,22,12,54.54545454545454
JUNGLE,올라프,새끼 바람돌이 + 새끼 이끼쿵쿵이,1,0,0.0
JUNGLE,올라프,새끼 바람돌이 + 새끼 화염발톱,1,0,0.0
JUNGLE,올라프,새끼 바람돌이 + 체력 물약,41,18,43.90243902439025
JUNGLE,올라프,새끼 이끼쿵쿵이,2,2,100.0
JUNGLE,올라프,새끼 이끼쿵쿵이 + 체력 물약,2,0,0.0
JUNGLE,올라프,새끼 화염발톱,3,2,66.66666666666666
JUNGLE,올라프,새끼 화염발톱 + 체력 물약,6,1,16.666666666666664
JUNGLE,요네,새끼 바람돌이 + 체력 물약,2,1,50.0
JUNGLE,요네,새끼 이끼쿵쿵이,1,0,0.0
JUNGLE,요네,새끼 화염발톱 + 체력 물약,6,3,50.0
JUNGLE,우디르,2 새끼 바람돌이,1,0,0.0
JUNGLE,우디르,새끼 바람돌이,56,28,50.0
JUNGLE,우디르,새끼 바람돌이 + 새끼 화염발톱,9,1,11.11111111111111
JUNGLE,우디르,새끼 바람돌이 + 체력 물약,12,6,50.0
JUNGLE,우디르,새끼 이끼쿵쿵이 + 새끼 화염발톱,2,2,100.0
JUNGLE,우디르,새끼 화염발톱,232,129,55.603448275862064
JUNGLE,우디르,새끼 화염발톱 + 체력 물약,25,11,44.0
JUNGLE,우르곳,새끼 바람돌이,1,0,0.0
JUNGLE,우르곳,새끼 바람돌이 + 체력 물약,1,0,0.0
JUNGLE,우르곳,새끼 이끼쿵쿵이,6,5,83.33333333333334
JUNGLE,워윅,2 새끼 바람돌이,2,0,0.0
JUNGLE,워윅,새끼 바람돌이,144,78,54.166666666666664
JUNGLE,워윅,새끼 바람돌이 + 새끼 이끼쿵쿵이,5,4,80.0
JUNGLE,워윅,새끼 바람돌이 + 새끼 화염발톱,3,1,33.33333333333333
JUNGLE,워윅,새끼 바람돌이 + 체력 물약,14,6,42.857142857142854
JUNGLE,워윅,새끼 이끼쿵쿵이,12,6,50.0
JUNGLE,워윅,새끼 이끼쿵쿵이 + 새끼 화염발톱,2,1,50.0
JUNGLE,워윅,새끼 이끼쿵쿵이 + 체력 물약,13,7,53.84615384615385
JUNGLE,워윅,새끼 화염발톱,23,11,47.82608695652174
JUNGLE,워윅,새끼 화염발톱 + 체력 물약,3,1,33.33333333333333
JUNGLE,이블린,2 체력 물약,2,0,0.0
JUNGLE,이블린,새끼 바람돌이,50,25,50.0
JUNGLE,이블린,새끼 바람돌이 + 새끼 이끼쿵쿵이,3,2,66.66666666666666
JUNGLE,이블린,새끼 바람돌이 + 새끼 화염발톱,15,6,40.0
JUNGLE,이블린,새끼 바람돌이 + 체력 물약,513,273,53.216374269005854
JUNGLE,이블린,새끼 이끼쿵쿵이,42,23,54.761904761904766
JUNGLE,이블린,새끼 이끼쿵쿵이 + 새끼 화염발톱,1,1,100.0
JUNGLE,이블린,새끼 이끼쿵쿵이 + 체력 물약,86,52,60.46511627906976
JUNGLE,이블린,새끼 이끼쿵쿵이 + 충전형 물약,1,0,0.0
JUNGLE,이블린,새끼 화염발톱,19,9,47.368421052631575
JUNGLE,이블린,새끼 화염발톱 + 체력 물약,60,34,56.666666666666664
JUNGLE,이즈리얼,새끼 화염발톱,1,1,100.0
JUNGLE,이즈리얼,새끼 화염발톱 + 체력 물약,2,0,0.0
JUNGLE,자르반 4세,2 새끼 바람돌이,2,1,50.0
JUNGLE,자르반 4세,2 새끼 이끼쿵쿵이,2,1,50.0
JUNGLE,자르반 4세,2 새끼 화염발톱,5,1,20.0
JUNGLE,자르반 4세,2 체력 물약,11,5,45.45454545454545
JUNGLE,자르반 4세,새끼 바람돌이,99,44,44.44444444444444
JUNGLE,자르반 4세,새끼 바람돌이 + 새끼 이끼쿵쿵이,24,7,29.166666666666668
JUNGLE,자르반 4세,새끼 바람돌이 + 새끼 화염발톱,96,47,48.95833333333333
JUNGLE,자르반 4세,새끼 바람돌이 + 체력 물약,621,300,48.309178743961354
JUNGLE,자르반 4세,새끼 이끼쿵쿵이,30,17,56.666666666666664
JUNGLE,자르반 4세,새끼 이끼쿵쿵이 + 새끼 화염발톱,7,2,28.57142857142857
JUNGLE,자르반 4세,새끼 이끼쿵쿵이 + 체력 물약,174,80,45.97701149425287
JUNGLE,자르반 4세,새끼 화염발톱,235,112,47.65957446808511
JUNGLE,자르반 4세,새끼 화염발톱 + 체력 물약,1445,748,51.76470588235295
JUNGLE,자이라,2 새끼 화염발톱,2,1,50.0
JUNGLE,자이라,2 체력 물약,1,1,100.0
JUNGLE,자이라,새끼 바람돌이,11,6,54.54545454545454
JUNGLE,자이라,새끼 바람돌이 + 새끼 화염발톱,9,5,55.55555555555556
JUNGLE,자이라,새끼 바람돌이 + 체력 물약,26,10,38.46153846153847
JUNGLE,자이라,새끼 이끼쿵쿵이 + 새끼 화염발톱,3,1,33.33333333333333
JUNGLE,자이라,새끼 화염발톱,525,280,53.333333333333336
JUNGLE,자이라,새끼 화염발톱 + 체력 물약,602,333,55.3156146179402
JUNGLE,자크,2 새끼 이끼쿵쿵이,2,2,100.0
JUNGLE,자크,2 새끼 화염발톱,2,0,0.0
JUNGLE,자크,2 체력 물약,1,0,0.0
JUNGLE,자크,새끼 바람돌이,7,2,28.57142857142857
JUNGLE,자크,새끼 바람돌이 + 새끼 이끼쿵쿵이,3,2,66.66666666666666
JUNGLE,자크,새끼 바람돌이 + 새끼 화염발톱,15,7,46.666666666666664
JUNGLE,자크,새끼 바람돌이 + 체력 물약,15,5,33.33333333333333
JUNGLE,자크,새끼 이끼쿵쿵이,170,89,52.352941176470594
JUNGLE,자크,새끼 이끼쿵쿵이 + 새끼 화염발톱,35,15,42.857142857142854
JUNGLE,자크,새끼 이끼쿵쿵이 + 체력 물약,49,22,44.89795918367347
JUNGLE,자크,새끼 화염발톱,1363,751,55.09904622157007
JUNGLE,자크,새끼 화염발톱 + 제어 와드,1,1,100.0
JUNGLE,자크,새끼 화염발톱 + 체력 물약,278,154,55.39568345323741
JUNGLE,자헨,2 새끼 바람돌이,1,1,100.0
JUNGLE,자헨,새끼 바람돌이,8,3,37.5
JUNGLE,자헨,새끼 바람돌이 + 새끼 화염발톱,1,0,0.0
JUNGLE,자헨,새끼 바람돌이 + 체력 물약,31,17,54.83870967741935
JUNGLE,자헨,새끼 이끼쿵쿵이 + 체력 물약,2,0,0.0
JUNGLE,자헨,새끼 화염발톱,8,3,37.5
JUNGLE,자헨,새끼 화염발톱 + 체력 물약,20,13,65.0
JUNGLE,잭스,2 새끼 바람돌이,1,1,100.0
JUNGLE,잭스,2 새끼 이끼쿵쿵이,1,0,0.0
JUNGLE,잭스,2 체력 물약,1,0,0.0
JUNGLE,잭스,새끼 바람돌이,30,13,43.333333333333336
JUNGLE,잭스,새끼 바람돌이 + 새끼 이끼쿵쿵이,3,1,33.33333333333333
JUNGLE,잭스,새끼 바람돌이 + 새끼 화염발톱,2,0,0.0
JUNGLE,잭스,새끼 바람돌이 + 체력 물약,130,74,56.92307692307692
JUNGLE,잭스,새끼 이끼쿵쿵이,4,2,50.0
JUNGLE,잭스,새끼 이끼쿵쿵이 + 체력 물약,17,7,41.17647058823529
JUNGLE,잭스,새끼 화염발톱,22,14,63.63636363636363
JUNGLE,잭스,새끼 화염발톱 + 체력 물약,30,14,46.666666666666664
JUNGLE,제드,2 새끼 바람돌이,8,3,37.5
JUNGLE,제드,2 새끼 화염발톱,7,3,42.857142857142854
JUNGLE,제드,2 체력 물약,2,0,0.0
JUNGLE,제드,롱소드 + 새끼 화염발톱,1,1,100.0
JUNGLE,제드,새끼 바람돌이,194,94,48.45360824742268
JUNGLE,제드,새끼 바람돌이 + 새끼 이끼쿵쿵이,1,0,0.0
JUNGLE,제드,새끼 바람돌이 + 새끼 화염발톱,68,31,45.588235294117645
JUNGLE,제드,새끼 바람돌이 + 체력 물약,420,199,47.38095238095238
JUNGLE,제드,새끼 이끼쿵쿵이 + 새끼 화염발톱,2,2,100.0
JUNGLE,제드,새끼 이끼쿵쿵이 + 체력 물약,2,0,0.0
JUNGLE,제드,새끼 화염발톱,574,269,46.864111498257834
JUNGLE,제드,새끼 화염발톱 + 제어 와드,1,1,100.0
JUNGLE,제드,새끼 화염발톱 + 체력 물약,852,411,48.23943661971831
JUNGLE,제드,제어 와드 + 체력 물약,1,1,100.0
JUNGLE,제리,새끼 바람돌이 + 체력 물약,2,0,0.0
JUNGLE,제리,새끼 화염발톱 + 체력 물약,1,1,100.0
JUNGLE,제이스,2 새끼 바람돌이,1,0,0.0
JUNGLE,제이스,2 새끼 화염발톱,9,6,66.66666666666666
JUNGLE,제이스,2 체력 물약,13,7,53.84615384615385
JUNGLE,제이스,롱소드 + 새끼 화염발톱,2,1,50.0
JUNGLE,제이스,새끼 바람돌이,69,26,37.68115942028986
JUNGLE,제이스,새끼 바람돌이 + 새끼 이끼쿵쿵이,1,0,0.0
JUNGLE,제이스,새끼 바람돌이 + 새끼 화염발톱,120,62,51.66666666666667
JUNGLE,제이스,새끼 바람돌이 + 제어 와드,2,1,50.0
JUNGLE,제이스,새끼 바람돌이 + 체력 물약,321,144,44.85981308411215
JUNGLE,제이스,새끼 이끼쿵쿵이,1,0,0.0
JUNGLE,제이스,새끼 이끼쿵쿵이 + 새끼 화염발톱,9,7,77.77777777777779
JUNGLE,제이스,새끼 이끼쿵쿵이 + 체력 물약,11,4,36.36363636363637
JUNGLE,제이스,새끼 화염발톱,1436,709,49.37325905292479
JUNGLE,제이스,새끼 화염발톱 + 제어 와드,1,1,100.0
JUNGLE,제이스,새끼 화염발톱 + 체력 물약,5703,2806,49.202174294231106
JUNGLE,진,새끼 바람돌이,2,0,0.0
JUNGLE,초가스,2 새끼 바람돌이,1,1,100.0
JUNGLE,초가스,새끼 바람돌이,85,52,61.1764705882353
JUNGLE,초가스,새끼 바람돌이 + 새끼 이끼쿵쿵이,1,1,100.0
JUNGLE,초가스,새끼 바람돌이 + 새끼 화염발톱,1,0,0.0
JUNGLE,초가스,새끼 바람돌이 + 체력 물약,14,5,35.714285714285715
JUNGLE,초가스,새끼 이끼쿵쿵이,36,21,58.333333333333336
JUNGLE,초가스,새끼 화염발톱 + 체력 물약,1,0,0.0
JUNGLE,카밀,새끼 바람돌이 + 체력 물약,2,1,50.0
JUNGLE,카서스,2 새끼 바람돌이,1,1,100.0
JUNGLE,카서스,2 새끼 화염발톱,2,0,0.0
JUNGLE,카서스,2 체력 물약,4,2,50.0
JUNGLE,카서스,새끼 바람돌이,27,15,55.55555555555556
JUNGLE,카서스,새끼 바람돌이 + 새끼 이끼쿵쿵이,1,1,100.0
JUNGLE,카서스,새끼 바람돌이 + 새끼 화염발톱,8,5,62.5
JUNGLE,카서스,새끼 바람돌이 + 체력 물약,17,12,70.58823529411765
JUNGLE,카서스,새끼 이끼쿵쿵이 + 새끼 화염발톱,2,1,50.0
JUNGLE,카서스,새끼 이끼쿵쿵이 + 제어 와드,1,1,100.0
JUNGLE,카서스,새끼 이끼쿵쿵이 + 체력 물약,5,4,80.0
JUNGLE,카서스,새끼 화염발톱,294,149,50.68027210884354
JUNGLE,카서스,새끼 화염발톱 + 체력 물약,1498,804,53.67156208277704
JUNGLE,카서스,제어 와드 + 체력 물약,1,1,100.0
JUNGLE,카시오페아,새끼 화염발톱 + 체력 물약,1,0,0.0
JUNGLE,카이사,새끼 바람돌이 + 새끼 화염발톱,1,0,0.0
JUNGLE,카이사,새끼 바람돌이 + 체력 물약,4,0,0.0
JUNGLE,카이사,새끼 화염발톱 + 체력 물약,6,1,16.666666666666664
JUNGLE,카직스,2 새끼 바람돌이,3,1,33.33333333333333
JUNGLE,카직스,2 새끼 이끼쿵쿵이,1,0,0.0
JUNGLE,카직스,2 새끼 화염발톱,1,1,100.0
JUNGLE,카직스,2 체력 물약,9,4,44.44444444444444
JUNGLE,카직스,롱소드 + 새끼 화염발톱,2,2,100.0
JUNGLE,카직스,롱소드 + 체력 물약,2,2,100.0
JUNGLE,카직스,새끼 바람돌이,517,261,50.483558994197296
JUNGLE,카직스,새끼 바람돌이 + 새끼 이끼쿵쿵이,5,2,40.0
JUNGLE,카직스,새끼 바람돌이 + 새끼 화염발톱,99,49,49.494949494949495
JUNGLE,카직스,새끼 바람돌이 + 체력 물약,962,481,50.0
JUNGLE,카직스,새끼 이끼쿵쿵이,1,0,0.0
JUNGLE,카직스,새끼 이끼쿵쿵이 + 체력 물약,14,8,57.14285714285714
JUNGLE,카직스,새끼 화염발톱,191,98,51.30890052356021
JUNGLE,카직스,새끼 화염발톱 + 체력 물약,466,248,53.21888412017167
JUNGLE,케인,2 새끼 바람돌이,3,1,33.33333333333333
JUNGLE,케인,2 체력 물약,1,0,0.0
JUNGLE,케인,롱소드 + 체력 물약,1,0,0.0
JUNGLE,케인,새끼 바람돌이,42,23,54.761904761904766
JUNGLE,케인,새끼 바람돌이 + 새끼 이끼쿵쿵이,7,3,42.857142857142854
JUNGLE,케인,새끼 바람돌이 + 새끼 화염발톱,13,8,61.53846153846154
JUNGLE,케인,새끼 바람돌이 + 제어 와드,1,1,100.0
JUNGLE,케인,새끼 바람돌이 + 체력 물약,157,71,45.22292993630573
JUNGLE,케인,새끼 이끼쿵쿵이,4,1,25.0
JUNGLE,케인,새끼 이끼쿵쿵이 + 새끼 화염발톱,2,1,50.0
JUNGLE,케인,새끼 이끼쿵쿵이 + 체력 물약,148,92,62.16216216216216
JUNGLE,케인,새끼 화염발톱,16,6,37.5
JUNGLE,케인,새끼 화염발톱 + 체력 물약,92,30,32.608695652173914
JUNGLE,키아나,2 새끼 바람돌이,10,3,30.0
JUNGLE,키아나,2 새끼 화염발톱,4,2,50.0
JUNGLE,키아나,2 체력 물약,13,7,53.84615384615385
JUNGLE,키아나,새끼 바람돌이,547,309,56.48994515539305
JUNGLE,키아나,새끼 바람돌이 + 새끼 이끼쿵쿵이,8,5,62.5
JUNGLE,키아나,새끼 바람돌이 + 새끼 화염발톱,152,82,53.94736842105263
JUNGLE,키아나,새끼 바람돌이 + 체력 물약,2016,1028,50.99206349206349
JUNGLE,키아나,새끼 바람돌이 + 충전형 물약,1,0,0.0
JUNGLE,키아나,새끼 이끼쿵쿵이 + 체력 물약,8,4,50.0
JUNGLE,키아나,새끼 화염발톱,130,67,51.53846153846153
JUNGLE,키아나,새끼 화염발톱 + 체력 물약,631,298,47.22662440570523
JUNGLE,킨드레드,2 새끼 바람돌이,1,1,100.0
JUNGLE,킨드레드,2 새끼 화염발톱,1,0,0.0
JUNGLE,킨드레드,2 체력 물약,2,0,0.0
JUNGLE,킨드레드,새끼 바람돌이,4,2,50.0
JUNGLE,킨드레드,새끼 바람돌이 + 새끼 이끼쿵쿵이,1,1,100.0
JUNGLE,킨드레드,새끼 바람돌이 + 새끼 화염발톱,8,3,37.5
JUNGLE,킨드레드,새끼 바람돌이 + 체력 물약,142,79,55.633802816901415
JUNGLE,킨드레드,새끼 이끼쿵쿵이,1,1,100.0
JUNGLE,킨드레드,새끼 이끼쿵쿵이 + 새끼 화염발톱,3,1,33.33333333333333
JUNGLE,킨드레드,새끼 이끼쿵쿵이 + 체력 물약,60,31,51.66666666666667
JUNGLE,킨드레드,새끼 화염발톱,182,100,54.94505494505495
JUNGLE,킨드레드,새끼 화염발톱 + 체력 물약,571,296,51.83887915936952
JUNGLE,타릭,새끼 바람돌이 + 체력 물약,1,0,0.0
JUNGLE,타릭,새끼 이끼쿵쿵이 + 체력 물약,1,1,100.0
JUNGLE,탈론,2 새끼 바람돌이,4,3,75.0
JUNGLE,탈론,2 체력 물약,2,1,50.0
JUNGLE,탈론,새끼 바람돌이,706,374,52.97450424929179
JUNGLE,탈론,새끼 바람돌이 + 새끼 이끼쿵쿵이,5,2,40.0
JUNGLE,탈론,새끼 바람돌이 + 새끼 화염발톱,40,22,55.00000000000001
JUNGLE,탈론,새끼 바람돌이 + 제어 와드,1,1,100.0
JUNGLE,탈론,새끼 바람돌이 + 체력 물약,969,489,50.464396284829725
JUNGLE,탈론,새끼 이끼쿵쿵이,1,1,100.0
JUNGLE,탈론,새끼 이끼쿵쿵이 + 체력 물약,2,1,50.0
JUNGLE,탈론,새끼 화염발톱,47,18,38.297872340425535
JUNGLE,탈론,새끼 화염발톱 + 체력 물약,119,51,42.857142857142854
JUNGLE,탈리야,2 새끼 화염발톱,1,1,100.0
JUNGLE,탈리야,2 체력 물약,1,0,0.0
JUNGLE,탈리야,새끼 바람돌이,9,5,55.55555555555556
JUNGLE,탈리야,새끼 바람돌이 + 새끼 화염발톱,10,6,60.0
JUNGLE,탈리야,새끼 바람돌이 + 체력 물약,81,41,50.617283950617285
JUNGLE,탈리야,새끼 이끼쿵쿵이 + 새끼 화염발톱,1,0,0.0
JUNGLE,탈리야,새끼 이끼쿵쿵이 + 체력 물약,1,0,0.0
JUNGLE,탈리야,새끼 화염발톱,125,69,55.2
JUNGLE,탈리야,새끼 화염발톱 + 증폭의 고서,1,0,0.0
JUNGLE,탈리야,새끼 화염발톱 + 체력 물약,471,237,50.318471337579616
JUNGLE,탈리야,증폭의 고서 + 체력 물약,1,0,0.0
JUNGLE,트런들,2 새끼 바람돌이,1,1,100.0
JUNGLE,트런들,2 체력 물약,1,0,0.0
JUNGLE,트런들,새끼 바람돌이,23,11,47.82608695652174
JUNGLE,트런들,새끼 바람돌이 + 새끼 화염발톱,8,3,37.5
JUNGLE,트런들,새끼 바람돌이 + 체력 물약,139,63,45.32374100719424
JUNGLE,트런들,새끼 이끼쿵쿵이,4,3,75.0
JUNGLE,트런들,새끼 이끼쿵쿵이 + 체력 물약,11,6,54.54545454545454
JUNGLE,트런들,새끼 화염발톱,1,0,0.0
JUNGLE,트런들,새끼 화염발톱 + 체력 물약,12,7,58.333333333333336
JUNGLE,트린다미어,새끼 바람돌이,1,0,0.0
JUNGLE,트린다미어,새끼 화염발톱 + 체력 물약,1,0,0.0
JUNGLE,트위스티드 페이트,새끼 바람돌이 + 체력 물약,1,0,0.0
JUNGLE,트위치,2 체력 물약,1,1,100.0
