champion,item_name,pick_count,win_rate
유나라,악마사냥꾼의 화살,5743,52.73
유나라,무한의 대검,4565,56.06
유나라,민첩성의 망토,1938,45.41
유나라,도미닉 경의 인사,1646,55.1
유나라,불멸의 철갑궁,1421,61.86
유나라,B.F. 대검,1373,54.84
유나라,곡괭이,1236,45.31
유나라,롱소드,1105,42.9
유나라,유령 무희,1088,53.68
유나라,단검,844,29.98
유나라,절정의 화살,841,50.18
유나라,필멸자의 운명,744,51.88
유나라,수확의 낫,733,41.88
유나라,충전형 물약,686,43.59
유나라,최후의 속삭임,665,46.62
유나라,제어 와드,573,54.1
유나라,열정의 검,525,42.1
유나라,루난의 허리케인,509,48.13
유나라,수호 천사,422,70.14
유나라,정찰병의 새총,301,33.22
유나라,피바라기,300,58.67
유나라,흡혈의 낫,269,56.13
유나라,처형인의 대검,189,29.63
유나라,윤 탈 야생화살,187,50.27
유나라,마법광학 장치 C44,178,64.04
유나라,수은 장식띠,153,52.94
유나라,맬모셔스의 아귀,136,57.35
유나라,헤르메스의 시미터,130,63.85
유나라,주문포식자,100,58.0
유나라,강철 인장,99,62.63
유나라,폭풍갈퀴,98,55.1
유나라,광전사의 군화,90,1.11
유나라,장화,84,2.38
유나라,마법무효화의 망토,72,55.56
유나라,천 갑옷,63,58.73
유나라,곡궁,39,25.64
유나라,몰락한 왕의 검,36,41.67
유나라,온기가 필요한 자의 도끼,27,14.81
유나라,숙련의 영약,26,0.0
유나라,꽁지깃,22,0.0
유나라,실험적 마공학판,19,31.58
유나라,약간 신비한 신발,17,5.88
유나라,존야의 모래시계,16,37.5
유나라,란두인의 예언,14,42.86
유나라,체력 물약,13,30.77
유나라,마법사의 최후,12,50.0
유나라,콜필드의 전투 망치,12,50.0
유나라,파수꾼의 갑옷,11,72.73
유나라,독사의 송곳니,11,45.45
유나라,음전자 망토,11,63.64
유나라,판금 장화,10,10.0
유나라,부서진 팔목 보호대,10,80.0
이즈리얼,무라마나,6967,48.79
이즈리얼,도란의 검,6529,46.39
이즈리얼,삼위일체,6264,47.05
이즈리얼,쇼진의 창,4358,53.33
이즈리얼,롱소드,2998,41.46
이즈리얼,세릴다의 원한,2248,52.18
이즈리얼,정수 약탈자,2183,49.7
이즈리얼,여신의 눈물,1785,35.01
이즈리얼,콜필드의 전투 망치,1400,42.0
이즈리얼,곡괭이,905,46.41
이즈리얼,땅굴 채굴기,877,45.27
이즈리얼,최후의 속삭임,765,48.63
이즈리얼,루비 수정,731,46.65
이즈리얼,충전형 물약,708,40.25
이즈리얼,제어 와드,606,48.84
이즈리얼,피바라기,502,55.58
이즈리얼,대천사의 포옹,499,53.31
이즈리얼,흡혈의 낫,472,50.42
이즈리얼,대천사의 지팡이,469,54.37
이즈리얼,B.F. 대검,386,55.7
이즈리얼,얼어붙은 심장,370,55.68
이즈리얼,마나무네,355,76.9
이즈리얼,끝없는 갈망,323,56.04
이즈리얼,빛나는 티끌,295,38.98
이즈리얼,맬모셔스의 아귀,265,54.72
이즈리얼,마법공학 총검,252,56.35
이즈리얼,증폭의 고서,195,50.26
이즈리얼,주문포식자,193,54.4
이즈리얼,사라진 양피지,172,54.65
이즈리얼,수호 천사,124,60.48
이즈리얼,독사의 송곳니,106,51.89
이즈리얼,악마의 마법서,99,47.47
이즈리얼,천 갑옷,95,53.68
이즈리얼,수확의 낫,92,33.7
이즈리얼,장화,89,2.25
이즈리얼,얼음 방패,83,46.99
이즈리얼,처형인의 대검,83,38.55
이즈리얼,파수꾼의 갑옷,78,51.28
이즈리얼,마법공학 교류 발전기,76,43.42
이즈리얼,마법무효화의 망토,68,63.24
이즈리얼,헤르메스의 시미터,67,61.19
이즈리얼,벼락폭풍검,61,50.82
이즈리얼,광휘의 검,61,4.92
이즈리얼,수은 장식띠,60,56.67
이즈리얼,존야의 모래시계,51,64.71
이즈리얼,도미닉 경의 인사,45,46.67
이즈리얼,강철 인장,39,64.1
이즈리얼,탐식의 망치,39,7.69
이즈리얼,필멸자의 운명,38,39.47
이즈리얼,명석함의 아이오니아 장화,36,2.78
이즈리얼,약간 신비한 신발,36,0.0
이즈리얼,나보리 명멸검,35,51.43
이즈리얼,온기가 필요한 자의 도끼,35,8.57
이즈리얼,부서진 팔목 보호대,33,57.58
이즈리얼,마법광학 장치 C44,32,62.5
이즈리얼,톱날 단검,27,40.74
이즈리얼,몰락한 왕의 검,26,57.69
이즈리얼,사파이어 수정,23,73.91
이즈리얼,화공 펑크 사슬검,21,47.62
이즈리얼,폭풍갈퀴,20,60.0
이즈리얼,야수화,19,57.89
이즈리얼,민첩성의 망토,17,35.29
이즈리얼,실체화 장비,17,58.82
이즈리얼,굶주린 히드라,13,69.23
이즈리얼,힘의 영약,12,16.67
이즈리얼,추적자의 팔목 보호대,12,41.67
이즈리얼,무한의 대검,12,50.0
이즈리얼,절정의 화살,11,27.27
이즈리얼,쓸데없이 큰 지팡이,11,45.45
이즈리얼,티아맷,10,30.0
이즈리얼,숙련의 영약,10,10.0
이즈리얼,단검,10,20.0
자야,나보리 명멸검,898,54.68
자야,도란의 검,833,52.46
자야,정수 약탈자,733,50.07
자야,무한의 대검,647,57.81
자야,윤 탈 야생화살,267,56.18
자야,도미닉 경의 인사,263,51.71
자야,민첩성의 망토,245,46.12
자야,B.F. 대검,233,59.66
자야,단검,230,33.91
자야,롱소드,190,53.16
자야,곡괭이,152,49.34
자야,충전형 물약,113,47.79
자야,필멸자의 운명,104,57.69
자야,최후의 속삭임,99,53.54
자야,피바라기,87,57.47
자야,수호 천사,83,65.06
자야,열정의 검,79,40.51
자야,폭풍갈퀴,71,57.75
자야,제어 와드,68,58.82
자야,수확의 낫,66,53.03
자야,흡혈의 낫,66,50.0
자야,절정의 화살,62,50.0
자야,악마사냥꾼의 화살,34,70.59
자야,처형인의 대검,32,40.63
자야,불멸의 철갑궁,27,59.26
자야,강철 인장,23,47.83
자야,헤르메스의 시미터,21,57.14
자야,수은 장식띠,21,61.9
자야,주문포식자,19,47.37
자야,맬모셔스의 아귀,18,44.44
자야,징수의 총,18,72.22
자야,크라켄 학살자,15,60.0
자야,유령 무희,12,58.33
자야,천 갑옷,12,66.67
자야,광전사의 군화,11,0.0
자야,마법무효화의 망토,10,60.0
자이라,도란의 반지,12,50.0
제라스,도란의 반지,81,44.44
제라스,그림자불꽃,79,50.63
제라스,루덴의 메아리,65,47.69
제라스,어둠불꽃 횃불,60,45.0
제라스,지평선의 초점,42,52.38
제라스,쓸데없이 큰 지팡이,38,47.37
제라스,라바돈의 죽음모자,37,59.46
제라스,증폭의 고서,35,40.0
제라스,암흑의 인장,34,32.35
제라스,공허의 지팡이,24,58.33
제라스,마법공학 교류 발전기,19,47.37
제라스,리안드리의 고통,14,42.86
제라스,메자이의 영혼약탈자,13,100.0
제라스,악마의 마법서,11,36.36
제라스,라일라이의 수정홀,10,80.0
제라스,제어 와드,10,60.0
제라스,폭풍 쇄도,10,50.0
제리,도란의 검,1071,43.23
제리,악마사냥꾼의 화살,943,50.16
제리,무한의 대검,937,54.0
제리,윤 탈 야생화살,848,48.58
제리,루난의 허리케인,406,50.25
제리,B.F. 대검,317,51.1
제리,도미닉 경의 인사,305,58.69
제리,민첩성의 망토,301,42.19
제리,롱소드,276,35.87
제리,불멸의 철갑궁,275,60.73
제리,폭풍갈퀴,264,46.97
제리,스태틱의 단검,262,45.04
제리,곡괭이,221,40.27
제리,실험적 마공학판,164,47.56
제리,필멸자의 운명,134,54.48
제리,절정의 화살,132,37.12
제리,수호 천사,128,73.44
제리,피바라기,119,52.1
제리,수확의 낫,113,28.32
제리,단검,109,22.02
제리,최후의 속삭임,104,43.27
제리,충전형 물약,96,45.83
제리,제어 와드,84,47.62
제리,흡혈의 낫,81,53.09
제리,열정의 검,77,33.77
제리,정찰병의 새총,76,21.05
제리,헤르메스의 시미터,48,60.42
제리,마법광학 장치 C44,44,63.64
제리,광전사의 군화,35,0.0
제리,유령 무희,34,58.82
제리,강철 인장,32,46.88
제리,수은 장식띠,28,64.29
제리,처형인의 대검,27,29.63
제리,맬모셔스의 아귀,19,57.89
제리,주문포식자,15,40.0
제리,천 갑옷,11,54.55
제리,장화,11,0.0
직스,루덴의 메아리,619,53.47
직스,도란의 반지,416,54.33
직스,지평선의 초점,336,53.57
직스,그림자불꽃,329,56.23
직스,쓸데없이 큰 지팡이,202,61.39
직스,라바돈의 죽음모자,190,54.21
직스,증폭의 고서,182,51.1
직스,대천사의 포옹,142,50.0
직스,암흑의 인장,133,58.65
직스,공허의 지팡이,110,50.0
직스,망각의 구,101,49.5
직스,존야의 모래시계,98,67.35
직스,제어 와드,84,59.52
직스,리안드리의 고통,83,68.67
직스,어둠불꽃 횃불,80,55.0
직스,악마의 마법서,74,35.14
직스,충전형 물약,70,44.29
직스,역병의 보석,69,46.38
직스,여신의 눈물,56,41.07
직스,마법공학 교류 발전기,48,45.83
직스,무덤꽃,39,33.33
직스,방출의 마법봉,36,52.78
직스,메자이의 영혼약탈자,24,91.67
직스,추적자의 팔목 보호대,23,65.22
직스,모렐로노미콘,23,60.87
직스,부서진 팔목 보호대,20,65.0
직스,빛나는 티끌,14,57.14
직스,운명의 재,14,50.0
직스,신록의 장벽,13,61.54
직스,밴시의 장막,13,61.54
직스,사라진 양피지,12,33.33
직스,기괴한 가면,12,50.0
진,도란의 검,3920,46.91
진,고속 연사포,3464,51.65
진,무한의 대검,2819,52.5
진,요우무의 유령검,2329,47.92
진,징수의 총,2088,47.37
진,폭풍갈퀴,1973,50.79
진,도미닉 경의 인사,1204,54.4
진,민첩성의 망토,1195,40.75
진,B.F. 대검,959,56.52
진,롱소드,876,38.13
진,곡괭이,706,45.33
진,충전형 물약,598,45.48
진,제어 와드,451,50.78
진,필멸자의 운명,438,51.14
진,최후의 속삭임,430,45.35
진,단검,418,41.15
진,열정의 검,396,46.21
진,정찰병의 새총,331,36.25
진,절정의 화살,314,41.72
진,톱날 단검,232,46.12
진,수호 천사,221,61.09
진,피바라기,162,51.85
진,마법광학 장치 C44,157,52.87
진,흡혈의 낫,118,54.24
진,독사의 송곳니,111,46.85
진,처형인의 대검,110,38.18
진,수확의 낫,101,38.61
진,밤의 끝자락,83,54.22
진,강철 인장,76,59.21
진,신속의 장화,59,10.17
진,불멸의 철갑궁,57,56.14
진,유령 무희,56,64.29
진,오만,56,51.79
진,주문포식자,54,53.7
진,수은 장식띠,53,58.49
진,헤르메스의 시미터,52,55.77
진,장화,52,1.92
진,맬모셔스의 아귀,52,57.69
진,천 갑옷,37,54.05
진,꽁지깃,24,16.67
진,마법무효화의 망토,24,54.17
진,콜필드의 전투 망치,15,66.67
진,체력 물약,15,46.67
진,땅굴 채굴기,15,46.67
진,기회,11,36.36
진,스태틱의 단검,11,72.73
진,힘의 영약,10,50.0
징크스,도란의 검,3731,52.83
징크스,무한의 대검,2941,59.5
징크스,크라켄 학살자,2695,51.84
징크스,유령 무희,2504,56.87
징크스,민첩성의 망토,1076,47.86
징크스,도미닉 경의 인사,1037,57.76
징크스,폭풍갈퀴,1007,58.29
징크스,윤 탈 야생화살,998,55.21
징크스,B.F. 대검,940,58.94
징크스,루난의 허리케인,828,53.02
징크스,롱소드,823,50.67
징크스,단검,758,40.24
징크스,마법광학 장치 C44,704,57.67
징크스,곡괭이,663,46.76
징크스,최후의 속삭임,437,51.26
징크스,필멸자의 운명,407,52.83
징크스,수확의 낫,404,44.06
징크스,절정의 화살,388,49.48
징크스,제어 와드,386,53.63
징크스,충전형 물약,356,51.4
징크스,열정의 검,341,47.51
징크스,고속 연사포,338,55.62
징크스,수호 천사,231,64.5
징크스,피바라기,208,53.37
징크스,흡혈의 낫,200,63.5
징크스,정찰병의 새총,132,37.12
징크스,처형인의 대검,130,36.92
징크스,불멸의 철갑궁,103,63.11
징크스,징수의 총,94,50.0
징크스,광전사의 군화,73,1.37
징크스,맬모셔스의 아귀,70,58.57
징크스,헤르메스의 시미터,67,58.21
징크스,수은 장식띠,64,70.31
징크스,강철 인장,63,68.25
징크스,주문포식자,56,64.29
징크스,장화,45,2.22
징크스,마법무효화의 망토,37,54.05
징크스,천 갑옷,27,55.56
징크스,온기가 필요한 자의 도끼,26,23.08
징크스,꽁지깃,24,16.67
징크스,악마사냥꾼의 화살,22,54.55
징크스,곡궁,21,9.52
징크스,독사의 송곳니,16,43.75
징크스,톱날 단검,12,58.33
징크스,밤의 끝자락,10,50.0
징크스,힘의 영약,10,10.0
초가스,마법공학 로켓 벨트,23,60.87
초가스,도란의 반지,19,63.16
초가스,암흑의 인장,17,58.82
초가스,균열 생성기,12,50.0
초가스,란두인의 예언,11,54.55
카서스,어둠불꽃 횃불,112,59.82
카서스,그림자불꽃,80,66.25
카서스,리안드리의 고통,73,52.05
카서스,도란의 반지,67,59.7
카서스,망각의 구,42,45.24
카서스,존야의 모래시계,38,65.79
카서스,증폭의 고서,32,50.0
카서스,쓸데없이 큰 지팡이,24,75.0
카서스,라바돈의 죽음모자,24,54.17
카서스,공허의 지팡이,20,55.0
카서스,핏빛 저주,16,68.75
카서스,역병의 보석,16,50.0
카서스,무덤꽃,15,73.33
카서스,기괴한 가면,13,69.23
카서스,충전형 물약,10,60.0
카시오페아,영겁의 지팡이,463,54.64
카시오페아,도란의 반지,410,57.07
카시오페아,대천사의 포옹,389,56.3
카시오페아,라일라이의 수정홀,319,56.74
카시오페아,어둠불꽃 횃불,238,49.16
카시오페아,암흑의 인장,205,53.66
카시오페아,증폭의 고서,146,55.48
카시오페아,존야의 모래시계,117,52.99
카시오페아,우주의 추진력,104,56.73
카시오페아,실체화 장비,88,54.55
카시오페아,제어 와드,85,57.65
카시오페아,쓸데없이 큰 지팡이,69,55.07
카시오페아,방출의 마법봉,65,46.15
카시오페아,리안드리의 고통,64,42.19
카시오페아,충전형 물약,57,49.12
카시오페아,메자이의 영혼약탈자,56,89.29
카시오페아,라바돈의 죽음모자,55,50.91
카시오페아,악마의 마법서,53,60.38
카시오페아,슈렐리아의 군가,53,64.15
카시오페아,사라진 양피지,48,43.75
카시오페아,루비 수정,46,45.65
카시오페아,망각의 구,45,40.0
카시오페아,기괴한 가면,43,51.16
카시오페아,무덤꽃,39,53.85
카시오페아,여신의 눈물,37,51.35
카시오페아,역병의 보석,34,50.0
카시오페아,공허의 지팡이,33,54.55
카시오페아,에테르 환영,33,69.7
카시오페아,추적자의 팔목 보호대,30,56.67
카시오페아,핏빛 저주,28,32.14
카시오페아,억겁의 카탈리스트,28,28.57
카시오페아,부서진 팔목 보호대,22,68.18
카시오페아,대천사의 지팡이,18,77.78
카시오페아,그림자불꽃,17,47.06
카시오페아,거인의 허리띠,17,52.94
카시오페아,빛나는 티끌,17,58.82
카시오페아,균열 생성기,17,58.82
카시오페아,운명의 재,15,26.67
카시오페아,점화석,14,42.86
카시오페아,마법공학 교류 발전기,13,61.54
카시오페아,모렐로노미콘,10,50.0
카이사,크라켄 학살자,8448,48.86
카이사,구인수의 격노검,7509,51.68
카이사,도란의 검,6414,47.63
카이사,내셔의 이빨,2940,52.14
카이사,존야의 모래시계,1791,54.33
카이사,수확의 낫,1534,44.92
카이사,유령 무희,1333,56.71
카이사,단검,1269,39.56
카이사,악마사냥꾼의 화살,1260,54.52
카이사,무한의 대검,1256,58.44
카이사,증폭의 고서,1242,46.14
카이사,곡괭이,1239,38.34
카이사,곡궁,965,34.82
카이사,쓸데없이 큰 지팡이,935,54.22
카이사,B.F. 대검,666,56.61
카이사,충전형 물약,621,39.13
카이사,경계,556,53.96
카이사,제어 와드,546,50.55
카이사,부서진 팔목 보호대,508,64.76
카이사,방출의 마법봉,491,42.77
카이사,민첩성의 망토,471,48.41
카이사,황혼과 새벽,468,62.39
카이사,라바돈의 죽음모자,439,52.39
카이사,롱소드,376,45.48
카이사,추적자의 팔목 보호대,375,50.13
카이사,악마의 마법서,351,37.32
카이사,그림자불꽃,334,47.31
카이사,열정의 검,308,48.05
카이사,도미닉 경의 인사,287,55.4
카이사,수호 천사,245,69.39
카이사,폭풍갈퀴,213,50.7
카이사,피바라기,194,61.86
카이사,마법공학 교류 발전기,158,44.94
카이사,최후의 속삭임,139,46.04
카이사,흡혈의 낫,138,53.62
카이사,필멸자의 운명,138,53.62
카이사,온기가 필요한 자의 도끼,122,31.97
카이사,장화,116,3.45
카이사,정찰병의 새총,113,49.56
카이사,공허의 지팡이,98,45.92
카이사,천 갑옷,86,36.05
카이사,절정의 화살,83,56.63
카이사,헤르메스의 시미터,82,56.1
카이사,광전사의 군화,80,3.75
카이사,윤 탈 야생화살,79,53.16
카이사,역병의 보석,76,47.37
카이사,밴시의 장막,75,52.0
카이사,강철 인장,70,51.43
카이사,수은 장식띠,69,49.28
카이사,처형인의 대검,61,34.43
카이사,스태틱의 단검,60,46.67
카이사,불멸의 철갑궁,58,68.97
카이사,징수의 총,55,67.27
카이사,루난의 허리케인,54,46.3
카이사,마법공학 총검,48,72.92
카이사,빛나는 티끌,48,37.5
카이사,약간 신비한 신발,48,2.08
카이사,맬모셔스의 아귀,46,56.52
카이사,점화석,38,36.84
카이사,광휘의 검,38,50.0
카이사,신록의 장벽,33,48.48
카이사,그림자 검,32,50.0
카이사,주문포식자,31,58.06
카이사,마법광학 장치 C44,31,67.74
카이사,루비 수정,29,65.52
카이사,마법무효화의 망토,27,55.56
카이사,마법사의 최후,26,61.54
카이사,몰락한 왕의 검,26,61.54
카이사,해신 작쇼,23,69.57
카이사,독사의 송곳니,21,33.33
카이사,꽁지깃,19,5.26
카이사,톱날 단검,18,61.11
카이사,힘의 영약,18,22.22
카이사,지평선의 초점,17,64.71
카이사,무덤꽃,17,47.06
카이사,나보리 명멸검,16,37.5
카이사,암흑의 인장,15,66.67
카이사,루덴의 메아리,14,35.71
카이사,숙련의 영약,10,20.0
칼리스타,몰락한 왕의 검,427,56.21
칼리스타,구인수의 격노검,369,57.45
칼리스타,도란의 검,337,56.38
칼리스타,경계,166,51.2
칼리스타,해신 작쇼,117,61.54
칼리스타,곡궁,102,59.8
칼리스타,마법사의 최후,89,50.56
칼리스타,충전형 물약,68,61.76
칼리스타,거인의 허리띠,62,61.29
칼리스타,단검,61,39.34
칼리스타,곡괭이,48,58.33
칼리스타,쇠사슬 조끼,36,55.56
칼리스타,루난의 허리케인,35,71.43
칼리스타,음전자 망토,32,56.25
칼리스타,온기가 필요한 자의 도끼,31,58.06
칼리스타,롱소드,31,58.06
칼리스타,피바라기,29,48.28
칼리스타,흡혈의 낫,25,48.0
칼리스타,B.F. 대검,24,70.83
칼리스타,증폭의 고서,23,56.52
칼리스타,제어 와드,22,45.45
칼리스타,루비 수정,21,57.14
칼리스타,란두인의 예언,18,66.67
칼리스타,수은 장식띠,17,64.71
칼리스타,헤르메스의 시미터,14,64.29
칼리스타,마법무효화의 망토,13,69.23
칼리스타,천 갑옷,13,76.92
칼리스타,광전사의 군화,11,0.0
케이틀린,무한의 대검,4011,54.45
케이틀린,도란의 검,3954,49.42
케이틀린,징수의 총,3111,49.08
케이틀린,고속 연사포,2588,56.03
케이틀린,폭풍갈퀴,1639,55.09
케이틀린,도미닉 경의 인사,1464,56.97
케이틀린,B.F. 대검,1010,54.65
케이틀린,민첩성의 망토,999,43.94
케이틀린,마법광학 장치 C44,905,55.8
케이틀린,롱소드,894,45.19
케이틀린,곡괭이,611,44.68
케이틀린,단검,558,45.34
케이틀린,충전형 물약,476,46.22
케이틀린,최후의 속삭임,472,48.09
케이틀린,피바라기,425,53.41
케이틀린,열정의 검,420,53.81
케이틀린,제어 와드,418,54.78
케이틀린,절정의 화살,370,44.59
케이틀린,정찰병의 새총,363,37.74
케이틀린,필멸자의 운명,358,48.6
케이틀린,흡혈의 낫,346,53.76
케이틀린,수호 천사,284,65.85
케이틀린,수확의 낫,247,42.51
케이틀린,윤 탈 야생화살,235,48.09
케이틀린,유령 무희,114,59.65
케이틀린,처형인의 대검,94,41.49
케이틀린,강철 인장,86,55.81
케이틀린,톱날 단검,81,46.91
케이틀린,수은 장식띠,74,55.41
케이틀린,헤르메스의 시미터,69,47.83
케이틀린,맬모셔스의 아귀,68,57.35
케이틀린,불멸의 철갑궁,63,55.56
케이틀린,주문포식자,62,61.29
케이틀린,광전사의 군화,62,1.61
케이틀린,장화,37,5.41
케이틀린,독사의 송곳니,32,53.13
케이틀린,마법무효화의 망토,30,50.0
케이틀린,밤의 끝자락,25,72.0
케이틀린,오만,20,65.0
케이틀린,천 갑옷,18,61.11
케이틀린,요우무의 유령검,12,25.0
케이틀린,체력 물약,12,58.33
케이틀린,루난의 허리케인,10,30.0
코그모,구인수의 격노검,232,55.17
코그모,도란의 검,196,55.61
코그모,나보리 명멸검,99,56.57
코그모,루난의 허리케인,98,52.04
코그모,단검,78,51.28
코그모,크라켄 학살자,52,63.46
코그모,마법사의 최후,46,54.35
코그모,곡궁,42,30.95
코그모,경계,41,46.34
코그모,몰락한 왕의 검,40,47.5
코그모,마법광학 장치 C44,37,67.57
코그모,황혼과 새벽,36,58.33
코그모,열정의 검,33,54.55
코그모,내셔의 이빨,27,62.96
코그모,루덴의 메아리,27,37.04
코그모,충전형 물약,23,60.87
코그모,곡괭이,22,50.0
코그모,존야의 모래시계,22,54.55
코그모,그림자불꽃,21,33.33
코그모,해신 작쇼,18,61.11
코그모,민첩성의 망토,17,64.71
코그모,도란의 반지,15,46.67
코그모,쓸데없이 큰 지팡이,15,46.67
코그모,정찰병의 새총,14,57.14
코그모,롱소드,14,57.14
코그모,무한의 대검,13,46.15
코그모,제어 와드,12,25.0
코그모,여신의 눈물,11,45.45
코그모,증폭의 고서,11,72.73
코그모,란두인의 예언,10,40.0
코그모,음전자 망토,10,80.0
코그모,온기가 필요한 자의 도끼,10,40.0
코르키,도란의 검,821,47.99
코르키,삼위일체,658,50.15
코르키,무라마나,547,49.36
코르키,징수의 총,529,51.98
코르키,무한의 대검,450,50.67
코르키,정수 약탈자,435,47.13
코르키,롱소드,258,35.66
코르키,도미닉 경의 인사,229,52.84
코르키,민첩성의 망토,200,41.5
코르키,B.F. 대검,178,54.49
코르키,곡괭이,161,42.86
코르키,제어 와드,122,52.46
코르키,여신의 눈물,119,33.61
코르키,충전형 물약,102,48.04
코르키,고속 연사포,97,48.45
코르키,악마사냥꾼의 화살,96,48.96
코르키,필멸자의 운명,87,45.98
코르키,톱날 단검,79,49.37
코르키,최후의 속삭임,73,41.1
코르키,콜필드의 전투 망치,67,41.79
코르키,불멸의 철갑궁,54,53.7
코르키,수호 천사,51,58.82
코르키,절정의 화살,46,56.52
코르키,열정의 검,45,48.89
코르키,마나무네,44,75.0
코르키,단검,43,30.23
코르키,피바라기,36,50.0
코르키,쇼진의 창,32,46.88
코르키,처형인의 대검,29,34.48
코르키,천 갑옷,29,65.52
코르키,수확의 낫,27,62.96
코르키,장화,25,4.0
코르키,독사의 송곳니,24,66.67
코르키,정찰병의 새총,24,41.67
코르키,맬모셔스의 아귀,21,66.67
코르키,폭풍갈퀴,21,71.43
코르키,주문포식자,17,41.18
코르키,흡혈의 낫,15,53.33
코르키,광휘의 검,12,16.67
코르키,탐식의 망치,12,0.0
코르키,헤르메스의 시미터,10,80.0
코르키,수은 장식띠,10,40.0
코르키,마법무효화의 망토,10,50.0
키아나,불경한 히드라,22,50.0
키아나,오만,21,52.38
키아나,도란의 검,18,50.0
키아나,롱소드,12,25.0
키아나,세릴다의 원한,11,36.36
탈리야,라일라이의 수정홀,12,33.33
탈리야,루덴의 메아리,11,45.45
탈리야,제어 와드,10,50.0
탈리야,도란의 반지,10,50.0
트리스타나,도란의 검,1815,50.85
트리스타나,무한의 대검,1796,57.29
트리스타나,징수의 총,1720,52.73
트리스타나,나보리 명멸검,1681,58.12
트리스타나,단검,614,39.58
트리스타나,도미닉 경의 인사,583,58.49
트리스타나,윤 탈 야생화살,514,53.11
트리스타나,B.F. 대검,481,58.63
트리스타나,민첩성의 망토,432,49.54
트리스타나,롱소드,390,50.26
트리스타나,곡괭이,281,43.06
트리스타나,충전형 물약,239,48.54
트리스타나,피바라기,238,65.97
트리스타나,필멸자의 운명,231,51.95
트리스타나,최후의 속삭임,215,55.35
트리스타나,열정의 검,214,43.46
트리스타나,수호 천사,171,71.35
트리스타나,흡혈의 낫,162,56.17
트리스타나,제어 와드,138,52.9
트리스타나,절정의 화살,131,44.27
트리스타나,폭풍갈퀴,130,54.62
트리스타나,마법광학 장치 C44,119,65.55
트리스타나,수확의 낫,101,46.53
트리스타나,불멸의 철갑궁,69,72.46
트리스타나,맬모셔스의 아귀,68,60.29
트리스타나,크라켄 학살자,67,49.25
트리스타나,헤르메스의 시미터,61,68.85
트리스타나,주문포식자,53,56.6
트리스타나,처형인의 대검,51,54.9
트리스타나,강철 인장,42,59.52
트리스타나,수은 장식띠,40,50.0
트리스타나,광전사의 군화,33,6.06
트리스타나,천 갑옷,26,50.0
트리스타나,장화,26,15.38
트리스타나,란두인의 예언,25,48.0
트리스타나,유령 무희,22,59.09
트리스타나,마법무효화의 망토,21,42.86
트리스타나,톱날 단검,18,27.78
트리스타나,고속 연사포,15,53.33
트리스타나,독사의 송곳니,11,63.64
트위치,도란의 검,441,47.85
트위치,징수의 총,381,50.13
트위치,악마사냥꾼의 화살,305,57.7
트위치,몰락한 왕의 검,278,53.96
트위치,무한의 대검,243,58.02
트위치,루난의 허리케인,225,55.11
트위치,민첩성의 망토,114,47.37
트위치,도미닉 경의 인사,105,59.05
트위치,롱소드,104,40.38
트위치,마법광학 장치 C44,84,61.9
트위치,단검,82,39.02
트위치,열정의 검,76,53.95
트위치,B.F. 대검,76,61.84
트위치,곡괭이,72,45.83
트위치,충전형 물약,68,54.41
트위치,제어 와드,63,49.21
트위치,필멸자의 운명,53,54.72
트위치,정찰병의 새총,52,44.23
트위치,윤 탈 야생화살,48,47.92
트위치,최후의 속삭임,36,47.22
트위치,수호 천사,30,83.33
트위치,절정의 화살,29,44.83
트위치,흡혈의 낫,28,53.57
트위치,밤의 끝자락,23,60.87
트위치,수확의 낫,20,30.0
트위치,곡궁,18,50.0
트위치,처형인의 대검,15,40.0
트위치,톱날 단검,15,60.0
트위치,내셔의 이빨,13,53.85
트위치,광전사의 군화,12,0.0
트위치,맬모셔스의 아귀,12,50.0
트위치,도란의 반지,12,58.33
하이머딩거,라바돈의 죽음모자,79,59.49
하이머딩거,루덴의 메아리,74,56.76
하이머딩거,존야의 모래시계,68,57.35
하이머딩거,도란의 반지,66,57.58
하이머딩거,충전형 물약,51,56.86
하이머딩거,어둠불꽃 횃불,47,55.32
하이머딩거,쓸데없이 큰 지팡이,42,42.86
하이머딩거,증폭의 고서,38,52.63
하이머딩거,암흑의 인장,32,56.25
하이머딩거,리안드리의 고통,31,64.52
하이머딩거,제어 와드,28,42.86
하이머딩거,망각의 구,25,52.0
하이머딩거,그림자불꽃,18,72.22
하이머딩거,추적자의 팔목 보호대,14,64.29
하이머딩거,기괴한 가면,11,27.27
흐웨이,어둠불꽃 횃불,78,53.85
흐웨이,도란의 반지,57,52.63
흐웨이,리안드리의 고통,36,47.22
흐웨이,지평선의 초점,35,71.43
흐웨이,쓸데없이 큰 지팡이,30,46.67
흐웨이,증폭의 고서,29,58.62
흐웨이,암흑의 인장,23,43.48
흐웨이,그림자불꽃,21,66.67
흐웨이,존야의 모래시계,13,53.85
흐웨이,라바돈의 죽음모자,10,50.0
